"Restaurant";"Review_Date";"User_Name";"User_Reviews";"User_Restaurant_Reviews";"User_Helpful_Votes"
"Bar Pod Ryba";"6/26/2014";"Steffek L";6;4;1
"Bar Pod Ryba";"6/4/2014";"reviri";27;23;3
"Bar Pod Ryba";"5/3/2014";"Marcin";4;3;2
"Bar Pod Ryba";"4/19/2014";"victor201...";24;11;9
"Bar Pod Ryba";"4/17/2014";"Matthias...";15;12;12
"Bar Pod Ryba";"4/3/2014";"slavmel";3;0;3
"Bar Pod Ryba";"3/20/2014";"daniel k";34;9;10
"Bar Pod Ryba";"12/15/2012";"Marcin Z";15;9;12
"Bar Pod Ryba";"10/23/2012";"Elin B";9;8;2
"Bar Pod Ryba";"9/20/2012";"Zbyszek K";3;0;1
"Bar Pod Ryba";"8/29/2012";"Lord_Dehf";77;8;23
"Bar Pod Ryba";"8/22/2012";"Nina W";33;14;29
"Bar Pod Ryba";"7/13/2012";"Frostie_T...";11;9;4
"Bar Pod Ryba";"7/7/2012";"Marcello...";464;203;136
"Bar Pod Ryba";"6/14/2012";"Natalka K";2;0;2
"Bar Pod Ryba";"3/23/2012";"adi g";20;20;14
"Bar Pod Ryba";"4/19/2011";"Anna3276";84;24;54
"The Red Door";"11/12/2015";"m0zfan";58;40;68
"The Red Door";"10/29/2015";"IanJuan";112;55;34
"The Red Door";"10/29/2015";"Miriam G";3;0;0
"The Red Door";"10/22/2015";"kaagre";33;9;9
"The Red Door";"10/6/2015";"Eirik N";5;4;3
"The Red Door";"9/29/2015";"Pas5501";29;28;18
"The Red Door";"9/18/2015";"Fielina1234";10;8;0
"The Red Door";"9/9/2015";"Ullrich0815";82;21;36
"The Red Door";"9/7/2015";"Andy H";7;5;3
"The Red Door";"8/5/2015";"beermaniac";2;0;2
"The Red Door";"7/19/2015";"Gaile_1959";33;4;12
"The Red Door";"7/15/2015";"Babeski";45;37;31
"The Red Door";"7/9/2015";"Christine B";1;0;0
"The Red Door";"7/9/2015";"600Beth";6;5;0
"The Red Door";"6/26/2015";"Peter B";3;3;1
"The Red Door";"6/15/2015";"DHook";260;84;87
"The Red Door";"5/17/2015";"THREOslo";135;72;82
"The Red Door";"5/2/2015";"Roald G";2;0;0
"The Red Door";"4/19/2015";"Jacovski1987";12;11;7
"The Red Door";"3/16/2015";"Rob M";13;5;11
"The Red Door";"3/15/2015";"Kiwi_Karen2013";7;3;10
"The Red Door";"2/22/2015";"John D";25;16;24
"The Red Door";"2/18/2015";"JSH1960";24;12;15
"The Red Door";"9/11/2014";"KaneScott";21;14;14
"The Red Door";"9/8/2014";"Fussy";146;41;279
"The Red Door";"8/24/2014";"misssjetsetter28";32;18;19
"The Red Door";"8/15/2014";"Alicja B";3;0;2
"The Red Door";"4/10/2014";"Paul C";6;4;4
"The Red Door";"11/12/2012";"Jilles36";17;5;18
"The Red Door";"10/2/2012";"Hagburt";1;0;0
"The Red Door";"9/30/2012";"Freddy484";15;4;15
"The Red Door";"9/26/2012";"EWAB731";17;17;7
"The Red Door";"9/25/2012";"PikkuLille";4;0;4
"The Red Door";"9/16/2012";"V_Viktorija";40;20;26
"The Red Door";"9/10/2012";"jKrakow";70;47;40
"The Red Door";"9/10/2012";"sueborwicknicol";50;26;37
"The Red Door";"9/7/2012";"MilleLisa";103;36;34
"The Red Door";"8/31/2012";"Mona L";5;4;5
"The Red Door";"8/30/2012";"SNH231";1;0;0
"The Red Door";"8/15/2012";"Kirasofia";111;103;88
"The Red Door";"8/10/2012";"yoplait8";6;4;2
"The Red Door";"7/22/2012";"Sharls";17;0;6
"The Red Door";"11/15/2015";"Mario C";16;6;5
"The Red Door";"10/29/2015";"Irene785";23;10;6
"The Red Door";"10/15/2015";"Mena12345";55;20;13
"The Red Door";"9/27/2015";"Frank W";12;11;1
"The Red Door";"9/20/2015";"Darya R";4;4;0
"The Red Door";"9/18/2015";"AurelieAM...";39;19;11
"The Red Door";"9/15/2015";"Petter Th...";11;7;1
"The Red Door";"9/11/2015";"Agnes600";4;3;6
"The Red Door";"9/8/2015";"Annie R";20;17;2
"The Red Door";"9/2/2015";"Italiarei...";11;5;1
"The Red Door";"8/25/2015";"Marco C";19;14;5
"The Red Door";"8/20/2015";"Ashild T";3;0;0
"The Red Door";"7/31/2015";"720marief";10;7;4
"The Red Door";"7/29/2015";"Cecilia N";11;8;1
"The Red Door";"7/29/2015";"Finn O";9;9;2
"The Red Door";"7/21/2015";"Barbara_D...";101;69;37
"The Red Door";"7/18/2015";"Kjetil I";1;0;0
"The Red Door";"6/10/2015";"ahnely";15;4;4
"The Red Door";"6/2/2015";"maurizio...";2;0;0
"The Red Door";"5/23/2015";"Jakol1805";5;3;0
"The Red Door";"5/22/2015";"Thomas150...";20;17;8
"The Red Door";"5/15/2015";"annelise5...";38;16;7
"The Red Door";"5/13/2015";"Jan A";8;7;6
"The Red Door";"5/12/2015";"Mike E";4;4;1
"The Red Door";"4/29/2015";"Fabrice G";1;0;0
"The Red Door";"2/11/2015";"Svein Tor...";4;0;0
"The Red Door";"12/13/2014";"isabelle...";63;9;30
"The Red Door";"10/4/2014";"Karolina...";19;12;4
"The Red Door";"10/3/2014";"Jean-Marc...";15;12;7
"The Red Door";"9/28/2014";"ki_teo";16;5;10
"The Red Door";"9/27/2014";"maciej_al...";12;8;2
"The Red Door";"9/13/2014";"Braunberg...";14;7;12
"The Red Door";"8/20/2014";"mauriziod...";53;25;27
"The Red Door";"10/10/2012";"Knut T";2;0;1
"The Red Door";"10/3/2012";"Soracte";491;257;256
"Surf Burger";"10/3/2015";"almqanni";7;5;0
"Surf Burger";"9/30/2015";"Sara J";49;20;11
"Surf Burger";"9/27/2015";"Iryna G";17;14;5
"Surf Burger";"8/15/2015";"Martin Z";1;0;0
"Surf Burger";"8/13/2015";"outofspace_pl";27;13;3
"Surf Burger";"8/6/2015";"joker 9";3;0;0
"Surf Burger";"7/18/2015";"tonik448";9;8;1
"Surf Burger";"7/16/2015";"Cecile B";35;22;10
"Surf Burger";"5/2/2015";"Piotr G";36;18;18
"Surf Burger";"11/12/2015";"oLek- s";2;0;0
"Surf Burger";"11/12/2015";"GeirPaaEg";108;53;77
"Surf Burger";"11/12/2015";"Konrad S";7;7;2
"Surf Burger";"10/29/2015";"Natalia L";29;21;2
"Surf Burger";"10/22/2015";"Ewa Jurek...";2;0;1
"Surf Burger";"10/13/2015";"Ewelina P";2;0;1
"Surf Burger";"10/12/2015";"Mateusz M";3;3;2
"Surf Burger";"10/12/2015";"resande91";6;5;0
"Surf Burger";"10/5/2015";"MicZie";9;7;1
"Surf Burger";"10/3/2015";"bujdanare...";24;23;4
"Surf Burger";"9/29/2015";"Szyszynka...";29;27;3
"Surf Burger";"9/27/2015";"kaja275";15;14;2
"Surf Burger";"9/10/2015";"Wojciech...";3;3;0
"Surf Burger";"8/30/2015";"Antonio F";146;130;36
"Surf Burger";"8/25/2015";"Marta N";26;25;5
"Surf Burger";"8/24/2015";"Pah T";144;24;51
"Surf Burger";"8/22/2015";"Ilona R";1;0;0
"Surf Burger";"8/21/2015";"Marlena J";2;0;0
"Surf Burger";"8/21/2015";"Magdalena...";1;0;0
"Surf Burger";"8/20/2015";"Monika D";5;5;2
"Surf Burger";"8/18/2015";"Wodzimie...";2;0;0
"Surf Burger";"8/17/2015";"EmiiMihau";79;50;9
"Surf Burger";"8/12/2015";"Patryk_Pa...";1;0;3
"Surf Burger";"8/11/2015";"Tomasz S";5;4;5
"Surf Burger";"8/10/2015";"Kar_Nowak";20;11;3
"Surf Burger";"8/2/2015";"szymsien";32;24;10
"Surf Burger";"7/27/2015";"Jacek G";4;4;1
"Surf Burger";"7/25/2015";"olciaik";3;0;1
"Surf Burger";"7/16/2015";"Dariusz D";18;8;3
"Surf Burger";"6/10/2015";"Mateusz D";5;5;0
"Surf Burger";"6/9/2015";"harmaantu...";358;222;83
"Surf Burger";"6/2/2015";"Oliver S";11;6;2
"Surf Burger";"6/2/2015";"drjekylls...";11;10;2
"Surf Burger";"5/27/2015";"Edyta S";96;70;18
"Surf Burger";"5/24/2015";"AlexTrojm...";12;9;3
"Surf Burger";"5/12/2015";"olawr";33;22;4
"Surf Burger";"5/3/2015";"sizi2015";1;0;2
"Surf Burger";"5/3/2015";"Wodzimie...";2;0;0
"Surf Burger";"5/2/2015";"Kawloch";2;0;3
"Swojski Smak";"10/29/2015";"Colin M";4;3;0
"Swojski Smak";"10/29/2015";"Solrun T";1;0;0
"Swojski Smak";"10/14/2015";"JacobB4";1;0;1
"Swojski Smak";"10/11/2015";"Jonathan M";12;8;1
"Swojski Smak";"10/10/2015";"carla v";4;3;0
"Swojski Smak";"10/9/2015";"yvonnee1968";24;13;30
"Swojski Smak";"10/4/2015";"Julia H";1;0;0
"Swojski Smak";"9/15/2015";"Fiskaaen";9;4;0
"Swojski Smak";"9/11/2015";"radar20152015";9;9;3
"Swojski Smak";"9/3/2015";"laxgirl1";8;5;10
"Swojski Smak";"9/3/2015";"Anssi K";5;0;4
"Swojski Smak";"8/11/2015";"Przemyslaw O";12;7;1
"Swojski Smak";"8/6/2015";"Ch-Henry";130;47;54
"Swojski Smak";"7/31/2015";"Jouni L";104;41;51
"Swojski Smak";"7/31/2015";"Heiko A";126;32;58
"Swojski Smak";"7/30/2015";"dialqueen";68;19;26
"Swojski Smak";"7/23/2015";"Emigranten";12;5;4
"Swojski Smak";"7/21/2015";"monm03";1;0;0
"Swojski Smak";"7/20/2015";"BobBK9";35;26;11
"Swojski Smak";"7/6/2015";"FirstCritic";6;3;4
"Swojski Smak";"6/15/2015";"sachahennekeij";10;7;5
"Swojski Smak";"6/13/2015";"Rob S";10;6;9
"Swojski Smak";"6/12/2015";"James R";2;0;0
"Swojski Smak";"6/11/2015";"Roman S";18;15;3
"Swojski Smak";"5/25/2015";"ShukLondon";30;15;19
"Swojski Smak";"5/8/2015";"Sheyeen L";6;4;3
"Swojski Smak";"5/3/2015";"Gwen_BE";143;58;51
"Swojski Smak";"4/23/2015";"Horhe64";41;12;9
"Swojski Smak";"4/8/2015";"Lucy A";4;0;0
"Swojski Smak";"3/16/2015";"Judy F";129;54;102
"Swojski Smak";"3/9/2015";"michmarta";48;27;29
"Swojski Smak";"3/5/2015";"Arya O";26;9;19
"Swojski Smak";"2/22/2015";"Squidsoup";62;27;40
"Swojski Smak";"2/2/2015";"Grete H";2;0;2
"Swojski Smak";"2/1/2015";"Johannes S";11;8;5
"Swojski Smak";"1/29/2015";"Per E";2;0;3
"Swojski Smak";"1/28/2015";"AniaMrovka";14;9;11
"Swojski Smak";"1/26/2015";"GunnHa";276;194;121
"Swojski Smak";"1/18/2015";"iinak2015";6;5;1
"Swojski Smak";"12/17/2014";"FrauLottenstein";6;3;1
"Swojski Smak";"11/9/2014";"Jussi P";4;4;0
"Swojski Smak";"10/18/2014";"Globetrotter1948";73;35;39
"Swojski Smak";"10/13/2014";"sibylla s";5;0;4
"Swojski Smak";"10/7/2014";"Gothenburgers";149;72;26
"Swojski Smak";"10/3/2014";"Leon043";141;70;247
"Swojski Smak";"10/2/2014";"shorttriptraveller";84;29;51
"Swojski Smak";"9/7/2014";"Roy Willy M";1;0;0
"Swojski Smak";"9/6/2014";"trvlnsandy";52;18;27
"Swojski Smak";"8/23/2014";"misssjetsetter28";32;18;19
"Swojski Smak";"8/22/2014";"Andres_and_Angela";105;65;43
"Swojski Smak";"8/5/2014";"KayP28";21;16;9
"Swojski Smak";"7/29/2014";"Ewa P";6;3;4
"Swojski Smak";"7/26/2014";"mw238";135;63;98
"Swojski Smak";"6/19/2014";"Christopher2011_11";49;24;40
"Swojski Smak";"6/14/2014";"silwill";2;0;1
"Swojski Smak";"6/4/2014";"borynka";37;22;18
"Swojski Smak";"5/31/2014";"Durris681";225;126;137
"Swojski Smak";"5/16/2014";"Mark H";3;0;3
"Swojski Smak";"5/9/2014";"elle421";6;4;5
"Swojski Smak";"5/6/2014";"Alberto_Bongo";9;9;0
"Swojski Smak";"5/6/2014";"BandKath";54;36;43
"Swojski Smak";"5/4/2014";"ClaraG83";28;19;13
"Swojski Smak";"4/10/2014";"SimplyJim";2;0;2
"Swojski Smak";"4/7/2014";"chairmanbernie";54;22;33
"Swojski Smak";"3/19/2014";"Kenneth O";1;0;1
"Swojski Smak";"3/1/2014";"Marcel W";133;27;84
"Swojski Smak";"2/26/2014";"slpasay";37;16;17
"Swojski Smak";"1/27/2014";"Jimbo16";32;10;54
"Swojski Smak";"1/21/2014";"Elizabeth_H_1972";11;11;6
"Swojski Smak";"11/26/2012";"Flemmono";8;4;4
"Swojski Smak";"10/22/2012";"Tracey P";14;6;8
"Swojski Smak";"10/14/2012";"DannyInNewYork";2;0;2
"Swojski Smak";"9/27/2012";"Ann M";1;0;1
"Swojski Smak";"9/4/2012";"Martyna S";5;0;4
"Swojski Smak";"8/2/2012";"oss2_12";17;9;8
"Swojski Smak";"6/30/2012";"turistkjell";53;22;69
"Swojski Smak";"6/14/2012";"Agnes M";1;0;2
"Swojski Smak";"5/10/2012";"Rene N";1;0;5
"Swojski Smak";"4/28/2012";"Mac F";2;0;5
"Swojski Smak";"4/5/2012";"Mark M";1;0;2
"Swojski Smak";"3/31/2012";"tmsglc";125;61;56
"Swojski Smak";"2/8/2012";"yvonnee1968";24;13;30
"Swojski Smak";"8/7/2011";"FinlandTimo";163;131;77
"Swojski Smak";"6/14/2011";"RollingHedgehog";24;8;10
"Swojski Smak";"11/5/2015";"PetraKon";6;5;0
"Swojski Smak";"11/5/2015";"Hege D";3;3;0
"Swojski Smak";"10/15/2015";"45anetap";21;19;4
"Swojski Smak";"10/14/2015";"Lina F";9;6;0
"Swojski Smak";"10/14/2015";"Ingermere...";5;5;0
"Swojski Smak";"10/14/2015";"Hans v";7;6;1
"Swojski Smak";"10/12/2015";"DimitroNa...";11;10;2
"Swojski Smak";"10/12/2015";"SuperFere...";14;12;2
"Swojski Smak";"10/10/2015";"Rikard80";74;53;9
"Swojski Smak";"10/10/2015";"41odensea...";1;0;1
"Swojski Smak";"9/30/2015";"Oslomanne...";4;0;0
"Swojski Smak";"9/23/2015";"lallabenn...";9;6;3
"Swojski Smak";"9/21/2015";"nataliak9...";2;0;0
"Swojski Smak";"9/11/2015";"luis_cmps";3;3;4
"Swojski Smak";"9/3/2015";"FREDDY F";35;21;10
"Swojski Smak";"9/1/2015";"Anna B";1;0;0
"Swojski Smak";"8/31/2015";"Market69";25;22;10
"Swojski Smak";"8/31/2015";"lavi58";143;99;51
"Swojski Smak";"8/29/2015";"kimmomatk...";5;3;1
"Swojski Smak";"8/22/2015";"Cornelia...";11;7;7
"Swojski Smak";"8/21/2015";"Micha C";31;3;10
"Swojski Smak";"8/13/2015";"Koen M";10;3;6
"Swojski Smak";"8/13/2015";"Wojciech...";19;9;20
"Swojski Smak";"8/8/2015";"Just J";1;0;0
"Swojski Smak";"8/7/2015";"Adam M";312;133;79
"Swojski Smak";"7/31/2015";"Ulf D";6;5;1
"Swojski Smak";"7/30/2015";"ArildOgAn...";13;9;5
"Swojski Smak";"7/28/2015";"Alessia Z";7;5;0
"Swojski Smak";"7/28/2015";"Marc S";242;151;43
"Swojski Smak";"7/27/2015";"Ttweet";185;93;72
"Swojski Smak";"7/23/2015";"doocia";6;6;1
"Swojski Smak";"7/22/2015";"Alexander...";139;53;63
"Swojski Smak";"7/20/2015";"anto s";3;3;0
"Swojski Smak";"7/18/2015";"Thomas P";9;8;0
"Swojski Smak";"7/15/2015";"Thomas L";31;23;8
"Swojski Smak";"7/8/2015";"PamellaGM";73;11;12
"Swojski Smak";"7/2/2015";"Annomon";26;21;9
"Swojski Smak";"6/24/2015";"Kal2304";6;6;0
"Swojski Smak";"6/12/2015";"Shamek W";3;0;0
"Swojski Smak";"6/9/2015";"Milco_Sch...";1;0;0
"Swojski Smak";"6/5/2015";"Monika R";2;0;0
"Swojski Smak";"6/4/2015";"Renejson";1;0;2
"Swojski Smak";"5/24/2015";"Damaris L";64;27;26
"Swojski Smak";"5/22/2015";"SylwiaPaz...";1;0;0
"Swojski Smak";"5/20/2015";"Janne Igg...";3;0;0
"Swojski Smak";"5/19/2015";"D_Elena20...";33;9;10
"Swojski Smak";"5/15/2015";"Bartcort";18;14;15
"Swojski Smak";"5/14/2015";"Joanna S";12;6;3
"Swojski Smak";"5/6/2015";"Angelica...";4;0;0
"Swojski Smak";"5/2/2015";"Shebbas";110;61;36
"Swojski Smak";"4/24/2015";"Mario790";29;12;8
"Swojski Smak";"4/14/2015";"AnnMaj";1;0;1
"Swojski Smak";"4/10/2015";"dziekanow...";1;0;0
"Swojski Smak";"4/6/2015";"HildeHerm...";1;0;1
"Swojski Smak";"4/2/2015";"Kristian...";2;0;4
"Swojski Smak";"4/2/2015";"Bozena B";1;0;0
"Swojski Smak";"3/31/2015";"Mtoczek54";1;0;1
"Swojski Smak";"3/30/2015";"Marcin85";5;3;9
"Swojski Smak";"3/20/2015";"Maria201C";6;6;4
"Swojski Smak";"3/18/2015";"jones4711";1;0;1
"Swojski Smak";"2/28/2015";"bartoszsm...";1;0;0
"Swojski Smak";"2/24/2015";"Marek G";1;0;1
"Swojski Smak";"2/22/2015";"tomasz o";1;0;3
"Swojski Smak";"2/22/2015";"Halina D";1;0;1
"Swojski Smak";"2/20/2015";"Lso-dk";3;0;2
"Swojski Smak";"2/19/2015";"Wojciech...";302;177;160
"Swojski Smak";"2/2/2015";"carafe p";94;85;57
"Swojski Smak";"1/29/2015";"M19740102";2;0;2
"Swojski Smak";"1/24/2015";"Iwona D";1;0;3
"Swojski Smak";"1/24/2015";"Leszek M";2;0;2
"Swojski Smak";"1/17/2015";"75skala";99;56;22
"Swojski Smak";"1/7/2015";"Moscow197...";4;3;3
"Swojski Smak";"1/6/2015";"Roxing75";43;27;12
"Swojski Smak";"1/2/2015";"Paulina F";2;0;6
"Swojski Smak";"1/1/2015";"alfcat";236;61;87
"Swojski Smak";"12/29/2014";"PawelGrab...";1;0;2
"Swojski Smak";"12/18/2014";"erlug";31;15;2
"Swojski Smak";"12/16/2014";"Petros81";1;0;0
"Swojski Smak";"12/8/2014";"Liv K";1;0;1
"Swojski Smak";"12/2/2014";"Marta S";2;0;2
"Swojski Smak";"11/30/2014";"Qazx11";30;26;44
"Swojski Smak";"11/29/2014";"valiks2";278;111;65
"Swojski Smak";"11/24/2014";"ZOMES111";4;4;4
"Swojski Smak";"11/23/2014";"Pierre P";1;0;0
"Swojski Smak";"11/14/2014";"Gustawa M";2;0;3
"Swojski Smak";"11/11/2014";"drstevie...";24;24;14
"Swojski Smak";"11/6/2014";"Eirik L";8;8;3
"Swojski Smak";"11/5/2014";"WojciechS...";22;9;5
"Swojski Smak";"10/28/2014";"Vera S";2;0;0
"Swojski Smak";"10/27/2014";"Isabel A";2;0;0
"Swojski Smak";"10/26/2014";"Monika Q";3;3;2
"Swojski Smak";"10/20/2014";"Regina N";2;0;5
"Swojski Smak";"10/16/2014";"Lazerlaze...";26;16;16
"Swojski Smak";"10/11/2014";"GiuliaMB";60;44;24
"Swojski Smak";"10/9/2014";"Izabela S";1;0;2
"Swojski Smak";"10/7/2014";"Dariusz M";15;10;7
"Swojski Smak";"9/27/2014";"emma t";4;3;0
"Swojski Smak";"9/24/2014";"marcin g";151;63;60
"Swojski Smak";"9/7/2014";"dermitohn...";42;7;36
"Swojski Smak";"9/6/2014";"WojciechS...";22;9;5
"Swojski Smak";"8/29/2014";"anna m";22;16;1
"Swojski Smak";"8/24/2014";"Gnomis";87;50;43
"Swojski Smak";"8/24/2014";"Stas T";1;0;0
"Swojski Smak";"8/18/2014";"fzamponi";24;16;7
"Swojski Smak";"8/8/2014";"Dron22";20;5;14
"Swojski Smak";"8/5/2014";"Lupav73";66;38;27
"Swojski Smak";"7/16/2014";"Ingrid K";30;12;3
"Swojski Smak";"7/7/2014";"ARSweden";44;20;19
"Swojski Smak";"6/30/2014";"Michael13...";57;41;25
"Swojski Smak";"6/30/2014";"Nuta23";36;19;9
"Swojski Smak";"6/7/2014";"Tomasz B";2;0;3
"Swojski Smak";"6/4/2014";"reviri";27;23;3
"Swojski Smak";"5/6/2014";"MS_from_L...";21;10;17
"Swojski Smak";"5/5/2014";"Ula N";1;0;3
"Swojski Smak";"4/29/2014";"Giuliano4...";236;140;109
"Swojski Smak";"4/27/2014";"Joanna_Po...";13;10;2
"Swojski Smak";"4/24/2014";"stromer14";3;0;0
"Swojski Smak";"4/18/2014";"Leif-Sver...";3;0;1
"Swojski Smak";"4/17/2014";"Matthias...";15;12;12
"Swojski Smak";"4/5/2014";"Ruthmuc78";3;3;3
"Swojski Smak";"3/20/2014";"Tobey82";3;3;0
"Swojski Smak";"3/11/2014";"Marzec201...";1;0;0
"Swojski Smak";"3/10/2014";"Siegfried...";51;33;37
"Swojski Smak";"2/25/2014";"Rebeccaaa...";12;7;2
"Swojski Smak";"2/1/2014";"hristo99";180;62;128
"Swojski Smak";"12/29/2012";"mrbonsoir";16;6;6
"Swojski Smak";"10/24/2012";"Bogdan Z";1;0;2
"Swojski Smak";"10/12/2012";"tob68";23;18;6
"Swojski Smak";"9/30/2012";"Piotr K";12;12;7
"Swojski Smak";"9/5/2012";"Gosia21";2;0;3
"Swojski Smak";"8/28/2012";"ecosilenc...";1;0;2
"Swojski Smak";"8/22/2012";"Viaggiare...";89;59;54
"Swojski Smak";"8/22/2012";"ZaragozaM...";132;48;78
"Swojski Smak";"8/20/2012";"WojtekB96...";1;0;3
"Swojski Smak";"8/19/2012";"pavlov_81...";280;154;224
"Swojski Smak";"8/16/2012";"Guga83";171;132;142
"Swojski Smak";"8/15/2012";"Giulio L";2;0;1
"Swojski Smak";"7/25/2012";"Peter Z";6;4;7
"Swojski Smak";"7/23/2012";"Agnieszka...";40;36;42
"Swojski Smak";"3/6/2012";"Federico...";1;0;2
"Swojski Smak";"2/17/2012";"Kristian...";2;0;4
"Swojski Smak";"7/25/2011";"Anna3276";84;24;54
"Drukarnia Cafe";"10/22/2015";"tony w";56;33;28
"Drukarnia Cafe";"10/14/2015";"Taylordiva";12;8;7
"Drukarnia Cafe";"9/29/2015";"SzyszynkaInternation";29;27;3
"Drukarnia Cafe";"9/10/2015";"Julian W";3;0;1
"Drukarnia Cafe";"8/28/2015";"GREAT_REVIEWS_EIRE";32;23;17
"Drukarnia Cafe";"8/24/2015";"Tomek S";2;0;0
"Drukarnia Cafe";"8/21/2015";"ewelina R";13;6;4
"Drukarnia Cafe";"8/15/2015";"Megazord";49;34;19
"Drukarnia Cafe";"10/22/2015";"Zet E";41;17;18
"Drukarnia Cafe";"9/14/2015";"Klaudia Z";15;10;3
"Burgermania";"7/29/2015";"Edward R";4;3;1
"Burgermania";"10/22/2015";"Mateusz D";5;3;2
"Burgermania";"10/22/2015";"Wojciech...";1;0;1
"Burgermania";"9/18/2015";"Karol_Zw";2;0;1
"Burgermania";"8/8/2015";"Arti Z";1;0;1
"Fukafe";"10/29/2015";"Jakub K";1;0;0
"Fukafe";"8/22/2015";"Paul S";5;4;4
"Fukafe";"8/17/2015";"MCfromEdin";59;43;31
"Fukafe";"5/1/2015";"marcin g";7;7;0
"Fukafe";"4/16/2015";"Gmia";2;0;1
"Fukafe";"11/12/2015";"mgv4";15;0;8
"Fukafe";"9/15/2015";"Karolina...";6;4;0
"Fukafe";"8/19/2015";"mikszo";11;10;0
"Fukafe";"8/2/2015";"borynka";37;22;18
"Fukafe";"7/21/2015";"Joasia G";1;0;2
"Fukafe";"7/10/2015";"Dorota G";1;0;0
"Fukafe";"6/24/2015";"katarzyna...";14;10;10
"Fukafe";"5/22/2015";"klaudiaal";1;0;0
"Czekoladowy Mlyn";"11/17/2015";"idl2015";6;6;0
"Czekoladowy Mlyn";"9/17/2015";"Alexandra1410";14;14;8
"Czekoladowy Mlyn";"9/14/2015";"Jimmi_DK";20;15;23
"Czekoladowy Mlyn";"9/10/2015";"Nadia X";39;16;15
"Czekoladowy Mlyn";"9/8/2015";"WalterMHalifaxUK";136;87;64
"Czekoladowy Mlyn";"9/4/2015";"Hege S";12;10;4
"Czekoladowy Mlyn";"8/27/2015";"39marita79";1;0;0
"Czekoladowy Mlyn";"8/23/2015";"Krisztian Ferry... K";22;12;4
"Czekoladowy Mlyn";"7/26/2015";"Norskjente71";34;13;9
"Czekoladowy Mlyn";"7/24/2015";"De K";16;7;7
"Czekoladowy Mlyn";"7/14/2015";"CuzSlowpoke";8;4;3
"Czekoladowy Mlyn";"7/6/2015";"Domi N";8;6;4
"Czekoladowy Mlyn";"7/3/2015";"Esteban F";13;10;1
"Czekoladowy Mlyn";"6/22/2015";"Jan V";2;0;0
"Czekoladowy Mlyn";"6/10/2015";"AUSLion";150;88;71
"Czekoladowy Mlyn";"5/30/2015";"JMorris99577";5;4;1
"Czekoladowy Mlyn";"5/25/2015";"kjaterina";2;0;1
"Czekoladowy Mlyn";"3/19/2015";"Lazco";4;3;4
"Czekoladowy Mlyn";"10/29/2015";"Dominika...";34;28;5
"Czekoladowy Mlyn";"10/14/2015";"Basti_war...";14;11;0
"Czekoladowy Mlyn";"10/9/2015";"Monika N";1;0;0
"Czekoladowy Mlyn";"10/3/2015";"Polina S";13;5;3
"Czekoladowy Mlyn";"9/26/2015";"dealer8";16;15;2
"Czekoladowy Mlyn";"9/26/2015";"Patrycja...";2;0;1
"Czekoladowy Mlyn";"9/19/2015";"MK2B";105;105;40
"Czekoladowy Mlyn";"9/13/2015";"Kristine...";6;6;0
"Czekoladowy Mlyn";"9/5/2015";"Dominik R";16;15;4
"Czekoladowy Mlyn";"9/2/2015";"Kasia K";12;5;2
"Czekoladowy Mlyn";"8/14/2015";"Patryk O";40;23;22
"Czekoladowy Mlyn";"7/23/2015";"Jagoda K";14;7;3
"Czekoladowy Mlyn";"7/16/2015";"Dariusz M";3;3;2
"Czekoladowy Mlyn";"7/9/2015";"Kallveris";6;4;1
"Czekoladowy Mlyn";"6/30/2015";"Anna N";5;4;9
"Czekoladowy Mlyn";"6/15/2015";"EvaLHorte...";31;13;7
"Czekoladowy Mlyn";"5/30/2015";"Mateusz B";5;4;5
"Czekoladowy Mlyn";"5/27/2015";"Dietmar P";2;0;0
"Czekoladowy Mlyn";"5/9/2015";"Magdalena...";31;23;4
"Czekoladowy Mlyn";"4/25/2015";"Marek D";91;55;28
"Czekoladowy Mlyn";"2/21/2015";"Alicja_dp...";11;9;9
"Amsterdam bar and bagel";"10/14/2015";"Gregg M";13;10;2
"Amsterdam bar and bagel";"9/11/2015";"Jamie G";12;11;14
"Amsterdam bar and bagel";"3/31/2015";"Gertrood";2;0;2
"Amsterdam bar and bagel";"3/23/2015";"Henrik E";2;0;0
"Amsterdam bar and bagel";"1/9/2015";"Niki V";2;0;0
"Amsterdam bar and bagel";"12/29/2014";"moya f";25;17;14
"Amsterdam bar and bagel";"12/14/2014";"AndrewAndCeri";38;18;20
"Amsterdam bar and bagel";"12/8/2014";"Lynne C";7;5;3
"Amsterdam bar and bagel";"11/24/2014";"peediewife";166;81;84
"Amsterdam bar and bagel";"11/23/2014";"Aneta F";31;11;11
"Amsterdam bar and bagel";"10/30/2014";"1981AMD";54;35;23
"Amsterdam bar and bagel";"10/27/2014";"kellylu";49;20;31
"Amsterdam bar and bagel";"10/7/2014";"ID576207";69;40;46
"Amsterdam bar and bagel";"9/11/2014";"Kallander";103;55;95
"Amsterdam bar and bagel";"6/24/2014";"Waddler";1;213;479
"Amsterdam bar and bagel";"2/4/2014";"Jimbo16";32;10;54
"Amsterdam bar and bagel";"12/6/2012";"phillystravels";113;45;90
"Amsterdam bar and bagel";"10/6/2012";"grahamfin";65;40;24
"Amsterdam bar and bagel";"11/5/2015";"Henrik L";21;9;0
"Amsterdam bar and bagel";"10/29/2015";"Tero S";3;0;1
